jour;categorie;value
2021-02-07;Entreprises;11337482330.0
2021-02-15;PME / PMI;3835638588.0
2021-02-15;Entreprises;16644755964.0
2021-03-02;Entreprises;15914329086.0
2021-03-04;PME / PMI;3179376692.0
2021-04-04;Résidentiels;18306410731.0
2021-04-05;Résidentiels;19456907969.0
2021-05-02;PME / PMI;2194172520.0
2021-05-07;PME / PMI;2845847966.0
2021-05-07;Résidentiels;16178417479.0
2021-05-22;PME / PMI;2401424108.0
2021-06-25;PME / PMI;2818944967.0
2021-07-01;PME / PMI;2916567112.0
2021-07-01;Résidentiels;10950021628.0
2021-07-17;Entreprises;11681222693.0
2021-08-02;Résidentiels;10885717746.0
2021-08-13;Professionnels;3721944899.0
2021-08-25;Résidentiels;10917478286.0
2021-09-17;Entreprises;15205110772.0
2021-10-06;Professionnels;4201999667.0
2021-10-24;PME / PMI;2243186856.0
2022-01-02;Résidentiels;21399684815.0
2022-01-07;PME / PMI;3870087278.0
2017-02-22;Professionnels;5679726154.0
2017-03-22;PME / PMI;6029757499.0
2017-05-15;PME / PMI;4656997332.0
2017-05-25;Entreprises;10814481563.0
2017-06-14;PME / PMI;5132613853.0
2017-07-04;Résidentiels;10147718819.0
2017-07-13;Professionnels;3832951557.0
2017-07-15;Résidentiels;10675600108.0
2017-09-06;Entreprises;14174022759.0
2017-09-19;PME / PMI;5121619229.0
2017-10-07;Résidentiels;14562027508.0
2017-10-10;PME / PMI;4799105259.0
2017-10-21;PME / PMI;3844347091.0
2017-11-01;Entreprises;10746361470.0
2017-11-06;Entreprises;14011146826.0
2017-11-07;Professionnels;6050158750.0
2017-11-07;Résidentiels;20845718092.0
2017-12-01;PME / PMI;7342263600.0
2017-12-01;Professionnels;7244460893.0
2017-12-02;Entreprises;11570678463.0
2017-12-03;PME / PMI;5192497777.0
2017-12-14;PME / PMI;6931017536.0
2017-12-14;Entreprises;15317044723.0
2018-01-21;Professionnels;5014264890.0
2018-02-12;Entreprises;14877558697.0
2018-02-17;Professionnels;5590168470.0
2018-03-07;Professionnels;6169394016.0
2018-03-08;Résidentiels;23171147397.0
2018-03-17;Entreprises;10683607635.0
2018-03-30;Professionnels;5754475206.0
2018-04-17;Résidentiels;13506777222.0
2018-04-20;Résidentiels;11461566074.0
2018-04-26;Professionnels;3924423348.0
2018-06-09;Entreprises;10302838346.0
2018-06-26;Professionnels;3817067114.0
2018-06-28;Professionnels;3869706869.0
2018-06-28;Entreprises;14809045744.0
2018-07-04;Professionnels;4042229126.0
2018-07-14;Professionnels;3587163779.0
2018-08-01;Résidentiels;10944755790.0
2018-08-02;Professionnels;4133077576.0
2018-08-02;Entreprises;13822660077.0
2018-10-22;Résidentiels;13433904645.0
2018-10-31;PME / PMI;5750092883.0
2018-11-20;Entreprises;15302566920.0
2018-12-17;PME / PMI;6676682290.0
2018-12-17;Professionnels;6273797238.0
2019-01-18;Résidentiels;27488052175.0
2019-02-26;Professionnels;5141461098.0
2019-02-27;PME / PMI;5712802402.0
2019-03-12;Professionnels;5633750799.0
2019-04-01;Professionnels;4402786546.0
2019-04-20;PME / PMI;3921832060.0
2019-04-23;PME / PMI;4867107876.0
2019-05-06;Résidentiels;17293623747.0
2019-05-09;PME / PMI;5373856687.0
2019-05-22;Entreprises;13871072557.0
2019-05-25;PME / PMI;3804246189.0
2019-05-25;Professionnels;3514029305.0
2019-07-17;Résidentiels;10348646792.0
2019-07-17;Entreprises;14735347994.0
2019-08-11;PME / PMI;3540306892.0
2019-08-21;PME / PMI;4631660946.0
2019-08-21;Résidentiels;10057880122.0
2019-09-15;PME / PMI;3346432848.0
2019-09-22;Professionnels;3159142437.0
2019-09-22;Entreprises;8674348901.0
2019-09-24;Entreprises;13981531655.0
2019-10-19;Professionnels;4013141428.0
2019-11-08;PME / PMI;6147029544.0
2020-02-02;Entreprises;9159890634.0
2020-02-14;Professionnels;5695184389.0
2020-04-28;Professionnels;3166699077.0
2020-04-28;Résidentiels;12874961851.0
2020-04-28;Entreprises;11164856211.0
2020-05-10;PME / PMI;2609636379.0
2020-05-25;Résidentiels;11533516622.0
2020-06-02;Entreprises;12439853207.0
2020-06-29;PME / PMI;4530468653.0
2020-06-29;Professionnels;3539291152.0
2020-06-30;PME / PMI;4708255527.0
2020-08-06;Professionnels;3805335568.0
2020-08-06;Entreprises;12245055861.0
2020-08-15;PME / PMI;3513427414.0
2020-09-27;Professionnels;3369450657.0
2020-09-28;Résidentiels;14345703206.0
2020-09-28;Entreprises;12981639025.0
2020-10-05;Professionnels;4395355177.0
2020-10-05;Entreprises;13081244669.0
2020-10-08;Résidentiels;13742878712.0
2020-10-11;Professionnels;3759772299.0
2020-10-29;PME / PMI;5196569386.0
2020-10-29;Résidentiels;16317074437.0
2020-11-07;Professionnels;3990833187.0
2020-12-02;PME / PMI;6074481381.0
2020-12-12;PME / PMI;4797363465.0
2020-12-14;Entreprises;13587833519.0
2021-03-01;PME / PMI;3137422163.0
2021-03-18;Résidentiels;23052236569.0
2021-03-27;PME / PMI;2583844289.0
2021-03-29;Entreprises;14889162483.0
2021-05-19;Résidentiels;14931393334.0
2021-07-20;PME / PMI;2881335454.0
2021-08-24;PME / PMI;2725432713.0
2021-08-27;Professionnels;3735078410.0
2021-08-27;Entreprises;14597523052.0
2021-11-06;Résidentiels;21510345947.0
2021-12-06;PME / PMI;3930627292.0
2021-12-06;Professionnels;6286514027.0
2021-12-08;Professionnels;6474767699.0
2021-12-08;Entreprises;17918747149.0
2021-12-23;Résidentiels;28241595369.0
2021-12-30;Résidentiels;18740224408.0
2022-01-11;PME / PMI;4015691013.0
2022-02-01;Professionnels;6577224452.0
2017-03-27;PME / PMI;5556596623.0
2017-04-03;PME / PMI;5415518353.0
2017-04-03;Résidentiels;14805629209.0
2017-04-17;PME / PMI;3468327152.0
2017-04-18;Entreprises;13349686390.0
2017-05-06;Professionnels;4022963371.0
2017-06-11;PME / PMI;3448447989.0
2017-06-11;Résidentiels;11636397081.0
2017-06-26;PME / PMI;5065331995.0
2017-07-11;Résidentiels;10278069076.0
2017-07-28;Résidentiels;10576959518.0
2017-08-11;Professionnels;3613904940.0
2017-08-26;PME / PMI;4016936282.0
2017-08-30;Résidentiels;10916126501.0
2017-09-07;Entreprises;14102589418.0
2017-09-27;Entreprises;14273697880.0
2017-10-04;Résidentiels;12164522769.0
2017-10-06;PME / PMI;4924090554.0
2017-10-06;Professionnels;4407837738.0
2017-10-06;Résidentiels;12745285200.0
2017-10-06;Entreprises;13782205495.0
2017-10-18;Professionnels;4088297850.0
2017-11-23;PME / PMI;6339068221.0
2017-11-30;Professionnels;7000266004.0
2017-12-27;Résidentiels;25604376466.0
2018-01-02;Professionnels;6345217455.0
2018-01-14;Résidentiels;27241239725.0
2018-01-27;Entreprises;10883598637.0
2018-02-11;PME / PMI;5191433717.0
2018-02-24;PME / PMI;6067185411.0
2018-02-24;Résidentiels;30704376189.0
2018-03-15;Résidentiels;19845406540.0
2018-03-15;Entreprises;14753753010.0
2018-03-24;Professionnels;5315982731.0
2018-05-03;Entreprises;13725412443.0
2018-06-06;PME / PMI;4753049608.0
2018-07-01;Résidentiels;11620050881.0
2018-07-06;Professionnels;3961035957.0
2018-07-06;Résidentiels;10201256259.0
2018-08-24;PME / PMI;4720563103.0
2018-08-24;Professionnels;3688148143.0
2018-09-13;Entreprises;14460415843.0
2018-09-27;PME / PMI;4980066820.0
2018-10-18;Entreprises;14085835280.0
2018-12-07;Professionnels;5575602046.0
2018-12-07;Entreprises;14109939912.0
2018-12-28;PME / PMI;6790775615.0
2019-01-26;Entreprises;11029083802.0
2019-03-19;PME / PMI;6056271977.0
2019-03-24;Professionnels;4068651899.0
2019-04-29;Résidentiels;15562210960.0
2019-05-26;Professionnels;3138146889.0
2019-06-18;Entreprises;14413725734.0
2019-06-26;PME / PMI;5339746303.0
2019-06-26;Professionnels;4133936931.0
2019-07-06;Professionnels;3835565175.0
2019-07-06;Résidentiels;11710464110.0
2019-07-09;Entreprises;14654264066.0
2019-07-23;PME / PMI;5330682488.0
2019-07-27;PME / PMI;4174210310.0
2019-08-04;Professionnels;3191400206.0
2019-08-23;Résidentiels;10279563417.0
2019-09-04;Entreprises;14040542256.0
2019-10-08;Résidentiels;12271304555.0
2019-10-16;PME / PMI;5009968104.0
2019-10-20;Professionnels;3652648907.0
2019-11-13;PME / PMI;6517315223.0
2019-11-22;Professionnels;5985190277.0
2019-11-24;Professionnels;4774536713.0
2019-11-24;Entreprises;9359184083.0
2019-12-09;Entreprises;14279742540.0
2019-12-12;Entreprises;15215566935.0
2019-12-19;PME / PMI;5956489452.0
2020-01-11;PME / PMI;5380185408.0
2020-01-11;Résidentiels;24914490515.0
2020-01-29;Résidentiels;23820735902.0
2020-02-10;PME / PMI;6081216102.0
2020-04-17;Entreprises;10571421798.0
2020-04-20;Entreprises;10370262691.0
2020-04-30;Résidentiels;13948273985.0
2020-05-18;PME / PMI;3880948238.0
2020-06-01;Résidentiels;11749346960.0
2020-06-18;Entreprises;12798779200.0
2020-07-04;PME / PMI;3802837795.0
2020-07-13;Résidentiels;11553842855.0
2020-07-19;Résidentiels;11816431275.0
2020-08-02;Entreprises;8505678155.0
2020-08-21;Professionnels;3764572897.0
2020-09-20;Professionnels;3172583287.0
2020-09-29;Professionnels;4166951684.0
2020-11-04;Résidentiels;19005449615.0
2020-11-14;Résidentiels;16907469494.0
2020-12-28;PME / PMI;5941053044.0
2021-03-21;Résidentiels;24964290489.0
2021-04-24;PME / PMI;2151196558.0
2021-05-10;PME / PMI;2522321708.0
2021-05-26;Professionnels;4134663876.0
2021-05-31;Résidentiels;11677571243.0
2021-06-14;Résidentiels;11662870289.0
2021-06-27;Entreprises;10348142401.0
2021-07-16;PME / PMI;2864088931.0
2021-07-16;Professionnels;3709848060.0
2021-07-26;PME / PMI;2714390711.0
2021-07-29;PME / PMI;2840683007.0
2021-08-05;PME / PMI;2672071103.0
2021-08-23;Entreprises;14087847668.0
2021-11-09;Résidentiels;20455242363.0
2021-12-18;Résidentiels;26612479608.0
2021-12-22;Professionnels;6846265112.0
2022-02-16;PME / PMI;3562888130.0
2020-01-13;Professionnels;6044850816.0
2017-02-21;Entreprises;14735473667.0
2017-03-09;Entreprises;14698917710.0
2017-03-21;PME / PMI;5996555205.0
2017-03-21;Entreprises;14476570311.0
2017-03-28;Professionnels;4663508406.0
2017-04-02;Professionnels;3683080348.0
2017-04-06;Professionnels;4611116063.0
2017-05-10;PME / PMI;4965844111.0
2017-05-10;Entreprises;14051838512.0
2017-06-16;PME / PMI;5085104783.0
2017-06-19;PME / PMI;5244856035.0
2017-07-14;Résidentiels;10956475755.0
2017-08-09;Professionnels;3581631889.0
2017-08-14;PME / PMI;3999418228.0
2017-08-22;Résidentiels;10464749840.0
2017-09-29;Professionnels;4067086211.0
2017-09-29;Entreprises;13864846098.0
2017-10-03;PME / PMI;4704049849.0
2017-10-11;Entreprises;14273229358.0
2017-11-02;Professionnels;5076109095.0
2017-11-15;Professionnels;6061016352.0
2018-01-04;Professionnels;5781328114.0
2018-02-01;Professionnels;6414612077.0
2018-02-01;Résidentiels;24340335349.0
2018-02-06;Résidentiels;28878609262.0
2018-02-25;Résidentiels;31462424322.0
2018-03-16;PME / PMI;5959372664.0
2018-03-16;Résidentiels;19888366193.0
2018-03-19;Professionnels;6490696540.0
2018-06-16;Entreprises;10061119349.0
2018-07-07;Résidentiels;10810703016.0
2018-08-03;PME / PMI;5259005501.0
2018-09-01;Résidentiels;10853218327.0
2018-09-11;Résidentiels;10159074623.0
2018-09-15;PME / PMI;3921475341.0
2018-09-29;Résidentiels;11851566659.0
2018-11-07;Résidentiels;17881186063.0
2018-11-10;Entreprises;10045650809.0
2018-11-21;PME / PMI;6845239344.0
2018-11-25;Résidentiels;24575667043.0
2018-11-25;Entreprises;9506621731.0
2018-12-09;Professionnels;4785905415.0
2018-12-14;PME / PMI;7017184162.0
2018-12-14;Résidentiels;28925966339.0
2018-12-26;Résidentiels;26047236966.0
2019-01-03;Résidentiels;27397350954.0
2019-01-07;Résidentiels;27497069768.0
2019-01-23;Résidentiels;29454641166.0
2019-02-12;Professionnels;6343172229.0
2019-02-14;Entreprises;15048066741.0
2019-02-15;Professionnels;5936471289.0
2019-03-09;PME / PMI;4864133281.0
2019-03-09;Professionnels;4848212789.0
2019-03-09;Entreprises;10268037181.0
2019-03-15;Professionnels;5526030729.0
2019-05-03;Professionnels;4388747619.0
2019-05-19;Professionnels;3395560294.0
2019-06-11;Résidentiels;11417585550.0
2019-06-29;Résidentiels;12474851189.0
2019-07-08;Résidentiels;11015458415.0
2019-08-09;PME / PMI;4821056846.0
2019-08-28;Résidentiels;10898313330.0
2019-09-11;PME / PMI;4810931997.0
2019-10-13;Résidentiels;12798719695.0
2019-10-24;Résidentiels;14068829304.0
2019-10-26;Résidentiels;14214030574.0
2019-10-28;Professionnels;4442216020.0
2019-11-02;PME / PMI;4284375238.0
2019-11-03;Entreprises;8576353604.0
2019-11-14;Entreprises;15055842974.0
2019-11-17;Professionnels;5135386680.0
2019-11-25;Résidentiels;20819940063.0
2019-12-04;PME / PMI;7050564709.0
2020-01-03;Résidentiels;24126580127.0
2020-01-21;Professionnels;6776370978.0
2020-01-26;Professionnels;5256988024.0
2020-02-21;PME / PMI;6089065379.0
2020-02-28;Entreprises;14232164393.0
2020-04-02;Résidentiels;20970517570.0
2020-05-16;PME / PMI;3269741310.0
2020-07-28;Entreprises;13632879252.0
2020-08-04;Professionnels;3590885143.0
2020-08-04;Entreprises;11797749215.0
2020-08-14;PME / PMI;4593069163.0
2020-08-14;Professionnels;3611715492.0
2020-09-09;Professionnels;3803717207.0
2020-09-30;Résidentiels;12861172709.0
2020-10-09;PME / PMI;4943919461.0
2020-11-20;Professionnels;4938783554.0
2020-11-26;Résidentiels;21192862464.0
2020-12-21;Professionnels;5257638142.0
2020-12-26;Professionnels;5296524426.0
2021-01-22;Professionnels;5818888357.0
2021-02-05;Résidentiels;21287792615.0
2021-02-21;PME / PMI;2270527949.0
2021-02-24;Professionnels;4471532007.0
2021-04-08;Entreprises;15849544142.0
2021-04-15;PME / PMI;3180841009.0
2021-04-15;Résidentiels;21038407244.0
2021-04-15;Entreprises;15761543015.0
2021-04-19;Professionnels;4268848249.0
2021-04-19;Résidentiels;18679682945.0
2021-06-02;PME / PMI;2663572624.0
2021-06-29;Professionnels;3752949275.0
2021-07-05;PME / PMI;2765303549.0
2021-07-05;Entreprises;15142027031.0
2021-07-07;Entreprises;15720688699.0
2021-07-18;Résidentiels;11332763045.0
2021-07-19;Entreprises;15581090846.0
2021-08-12;Résidentiels;11047112913.0
2021-08-16;PME / PMI;2584783884.0
2021-08-16;Résidentiels;11083675468.0
2021-08-29;Professionnels;3061374289.0
2021-09-05;Entreprises;10723839632.0
2021-09-07;Entreprises;16536440449.0
2021-09-12;Résidentiels;11406858529.0
2021-09-18;Professionnels;3469791101.0
2021-09-18;Entreprises;11542913739.0
2021-10-09;Professionnels;3847738724.0
2021-10-16;Entreprises;11816882833.0
2021-10-23;Entreprises;11959072938.0
2021-10-28;Professionnels;4698332891.0
2021-10-28;Résidentiels;15678744302.0
2021-11-01;Professionnels;3822879822.0
2021-11-01;Entreprises;11292440207.0
2021-11-15;Professionnels;5300403695.0
2021-12-21;PME / PMI;4248765833.0
2022-01-10;Professionnels;6175217151.0
2022-02-10;PME / PMI;3730358133.0
2022-02-10;Résidentiels;22750230160.0
2022-02-10;Entreprises;17249019894.0
2022-02-18;PME / PMI;3352046753.0
2022-02-18;Entreprises;16024301553.0
2017-02-28;Résidentiels;22740002763.0
2017-03-01;PME / PMI;6611991063.0
2017-03-25;Résidentiels;19383197931.0
2017-04-05;Entreprises;14098498323.0
2017-05-12;Résidentiels;12640392028.0
2017-05-29;PME / PMI;4700362353.0
2017-05-29;Professionnels;3599070897.0
2017-05-29;Entreprises;13612616299.0
2017-07-10;Professionnels;3599714680.0
2017-07-10;Résidentiels;10651592761.0
2017-08-04;Entreprises;12621071583.0
2017-08-05;PME / PMI;4296888894.0
2017-08-05;Résidentiels;11237154936.0
2017-08-06;Résidentiels;11131203672.0
2017-08-19;Professionnels;3419175029.0
2017-09-02;PME / PMI;3873247498.0
2017-09-12;Professionnels;4005281907.0
2017-09-12;Résidentiels;11006757087.0
2017-09-24;Entreprises;8668085200.0
2017-09-28;Entreprises;14353485594.0
2017-10-20;PME / PMI;4762038730.0
2017-10-20;Professionnels;4280549607.0
2017-12-08;Professionnels;6818451767.0
2018-01-20;Résidentiels;25637894965.0
2018-01-23;Entreprises;15042668911.0
2018-02-04;Professionnels;5646318352.0
2018-02-04;Entreprises;9964203554.0
2018-02-14;Professionnels;7349617769.0
2018-03-06;Entreprises;14943159553.0
2018-03-28;Entreprises;14898787869.0
2018-05-08;Résidentiels;11968484433.0
2018-06-17;Professionnels;2861279968.0
2018-06-17;Entreprises;8588332023.0
2018-06-27;PME / PMI;5148851252.0
2018-07-09;Résidentiels;10562837958.0
2018-07-09;Entreprises;14296903838.0
2018-07-20;PME / PMI;5216751946.0
2018-07-22;Résidentiels;10759800822.0
2018-09-07;PME / PMI;4785172499.0
2018-09-20;Entreprises;14694475854.0
2018-09-26;Professionnels;3960805017.0
2018-10-01;PME / PMI;4969375815.0
2018-10-04;Professionnels;4161686994.0
2018-10-04;Résidentiels;11480727516.0
2018-10-25;Résidentiels;13531927509.0
2018-12-16;PME / PMI;4890287886.0
2019-01-10;Professionnels;6995736143.0
2019-01-12;PME / PMI;5823198205.0
2019-01-12;Résidentiels;27940596419.0
2019-02-10;Résidentiels;25157993612.0
2019-03-08;PME / PMI;5914325805.0
2019-03-17;Professionnels;4393071190.0
2019-03-28;Résidentiels;17541493433.0
2019-04-12;Résidentiels;17870505839.0
2019-04-19;PME / PMI;4837157013.0
2019-04-30;Entreprises;13453559805.0
2019-05-04;Professionnels;4217246881.0
2019-05-13;Professionnels;4110011961.0
2019-05-18;Entreprises;9773196456.0
2019-06-02;Entreprises;8711515033.0
2019-07-15;PME / PMI;5071839175.0
2019-07-19;Entreprises;14327101222.0
2019-08-10;Professionnels;3447007749.0
2019-08-10;Entreprises;9219876628.0
2019-08-30;Entreprises;13829425054.0
2019-09-26;Professionnels;3952975532.0
2019-10-02;Professionnels;3910735605.0
2019-11-12;Entreprises;14232446331.0
2019-11-20;Résidentiels;25497078971.0
2019-11-30;Résidentiels;23137504554.0
2019-12-18;Professionnels;5700872658.0
2019-12-23;Résidentiels;22396274791.0
2020-01-17;Résidentiels;22295350982.0
2020-02-13;Résidentiels;23084705395.0
2020-03-16;Résidentiels;19777352171.0
2020-03-22;Professionnels;3646551322.0
2020-04-03;PME / PMI;4076992189.0
2020-05-02;Entreprises;7876240856.0
2020-05-04;PME / PMI;3550969818.0
2020-05-20;Résidentiels;11449424157.0
2020-05-20;Entreprises;11944238782.0
2020-06-03;PME / PMI;4107067881.0
2020-06-03;Entreprises;12831149223.0
2020-07-01;Résidentiels;11034458067.0
2020-07-12;Entreprises;8802254844.0
2020-07-18;Entreprises;10099972711.0
2020-08-10;Entreprises;11712088734.0
2020-08-16;PME / PMI;3444135153.0
2020-08-20;Professionnels;3771242252.0
2020-08-27;Entreprises;13509938894.0
2020-10-17;Entreprises;9915739826.0
2020-11-01;PME / PMI;3165332534.0
2020-11-01;Professionnels;3477081443.0
2020-11-03;PME / PMI;4882684459.0
2020-11-15;PME / PMI;3359079658.0
2020-12-06;PME / PMI;4334909168.0
2020-12-06;Entreprises;9657439849.0
2020-12-24;Entreprises;10174235940.0
2020-12-30;Entreprises;11151099631.0
2021-02-18;Résidentiels;22818674858.0
2021-04-06;Résidentiels;21306153530.0
2021-04-20;Résidentiels;16899590202.0
2021-07-28;PME / PMI;2814083614.0
2021-07-28;Professionnels;3753786693.0
2021-08-06;Professionnels;3564862784.0
2021-08-26;Résidentiels;10979783854.0
2021-09-10;Entreprises;15545866773.0
2021-09-19;Résidentiels;11559091228.0
2021-09-28;Professionnels;3866071923.0
2021-09-28;Entreprises;15586957981.0
2021-10-25;Résidentiels;16229122845.0
2021-11-23;PME / PMI;3951939779.0
